"TIME","FONTE","LOAD"
0.0837789895,16.9921,16.8047
0.0837792225,16.9921,16.8045
0.0837792675,16.9921,16.8045
0.0837796975,16.9921,16.8041
0.0837814895,16.9921,16.8027
0.08378296,16.9922,16.8015
0.083783005,16.9922,16.8015
0.083783317,16.9922,16.8012
0.083784213,16.9923,16.8005
0.08378546,16.9923,16.7995
0.083785505,16.9923,16.7995
0.083785817,16.9923,16.7993
0.083786713,16.9923,16.7985
0.08387657,16.992,16.7281
0.08387664,16.992,16.7281
0.08387685,16.992,16.7279
0.08387702,16.992,16.7278
0.08387907,16.992,16.7262
0.08387914,16.992,16.7261
0.08387935,16.992,16.726
0.08387952,16.9921,16.7258
0.0838828125,16.9922,16.7232
0.0838828475,16.9922,16.7232
0.0838830775,16.9922,16.723
0.0838832175,16.9922,16.7229
0.0838852995,16.9923,16.7212
0.0838853475,16.9923,16.7212
0.0838855775,16.9923,16.721
0.0838857175,16.9923,16.7209
0.0838877995,16.9923,16.7193
0.0839021355,16.9923,16.7081
0.0839767825,16.9921,16.6499
0.0839768475,16.9921,16.6498
0.0839770985,16.992,16.6496
0.0839773225,16.992,16.6494
0.0839792825,16.9921,16.6479
0.0839793475,16.9921,16.6479
0.0839795985,16.9921,16.6477
0.0839798225,16.9921,16.6475
0.08398295,16.9922,16.645
0.083983085,16.9922,16.6449
0.08398333,16.9922,16.6447
0.083983442,16.9922,16.6446
0.08398545,16.9923,16.643
0.083985585,16.9923,16.6429
0.08398583,16.9923,16.6427
0.083985942,16.9923,16.6426
0.084018582,16.9922,16.6173
0.084076695,16.992,16.5722
0.08407693,16.992,16.572
0.084076975,16.992,16.572
0.084077641,16.992,16.5715
0.084079195,16.992,16.5703
0.08407943,16.992,16.5701
0.084079475,16.992,16.5701
0.084080141,16.992,16.5695
0.0840829375,16.9922,16.5673
0.0840831575,16.9922,16.5672
0.0840832025,16.9922,16.5671
0.0840836325,16.9922,16.5668
0.0840854245,16.9923,16.5654
0.0840856575,16.9923,16.5652
0.0840857025,16.9923,16.5651
0.0840861325,16.9923,16.5648
0.0840879245,16.9923,16.5634
0.0841767675,16.992,16.4948
0.0841769075,16.992,16.4947
0.0841770775,16.992,16.4946
0.0841772235,16.992,16.4945
0.0841792675,16.992,16.4929
0.0841794075,16.992,16.4928
0.0841795775,16.992,16.4926
0.0841797235,16.992,16.4925
0.084183005,16.9922,16.49
0.084183075,16.9922,16.4899
0.084183285,16.9922,16.4897
0.084183455,16.9922,16.4896
0.084185505,16.9923,16.488
0.084185575,16.9923,16.4879
0.084185785,16.9923,16.4878
0.084185955,16.9923,16.4876
0.084190035,16.9923,16.4845
0.084218707,16.9922,16.4624
0.08427702,16.992,16.4176
0.084277055,16.992,16.4176
0.084277318,16.992,16.4174
0.084277766,16.992,16.4171
0.08427952,16.992,16.4157
0.084279555,16.992,16.4157
0.084279818,16.992,16.4155
0.084280266,16.992,16.4151
0.0842832175,16.9922,16.4128
0.0842832825,16.9922,16.4128
0.0842835335,16.9922,16.4126
0.0842837575,16.9922,16.4124
0.0842857175,16.9923,16.4109
0.0842857825,16.9923,16.4108
0.0842860335,16.9923,16.4106
0.0842862575,16.9923,16.4105
0.0843515375,16.992,16.3605
0.0843768925,16.992,16.3412
0.0843771325,16.992,16.341
0.0843772025,16.992,16.3409
0.0843783405,16.992,16.34
0.0843793925,16.992,16.3392
0.0843796325,16.992,16.3391
0.0843797025,16.992,16.339
0.0843808405,16.992,16.3381
0.08438313,16.9921,16.3363
0.084383365,16.9921,16.3362
0.08438341,16.9921,16.3361
0.084384076,16.9922,16.3356
0.08438563,16.9922,16.3344
0.084385865,16.9922,16.3342
0.08438591,16.9922,16.3342
0.084386576,16.9923,16.3337
0.08439016,16.9922,16.3309
0.084476975,16.9919,16.2649
0.084477145,16.9919,16.2647
0.084477345,16.9919,16.2646
0.084477443,16.9919,16.2645
0.084479475,16.9919,16.263
0.084479645,16.992,16.2628
0.084479845,16.992,16.2627
0.084479943,16.992,16.2626
0.0844832025,16.9921,16.2601
0.0844833425,16.9921,16.26
0.0844835125,16.9921,16.2598
0.0844836585,16.9921,16.2597
0.0844857025,16.9922,16.2581
0.0844858425,16.9922,16.258
0.0844860125,16.9922,16.2579
0.0844861585,16.9922,16.2578
0.0844943185,16.9922,16.2516
0.0845516625,16.992,16.2081
0.0845772125,16.9919,16.1888
0.0845772575,16.9919,16.1888
0.0845775695,16.9919,16.1886
0.0845784655,16.9919,16.1879
0.0845797125,16.992,16.1869
0.0845797575,16.992,16.1869
0.0845800695,16.992,16.1867
0.0845809655,16.992,16.186
0.084583455,16.9921,16.184
0.08458349,16.9921,16.184
0.084583753,16.9921,16.1838
0.084584201,16.9921,16.1835
0.084585955,16.9922,16.1821
0.08458599,16.9922,16.1821
0.084586253,16.9922,16.1819
0.084586701,16.9922,16.1815
0.0846770625,16.9919,16.1134
0.0846771,16.9919,16.1134
0.08467733,16.9919,16.1132
0.08467747,16.9919,16.1131
0.084679552,16.9919,16.1116
0.0846796,16.9919,16.1115
0.08467983,16.9919,16.1114
0.08467997,16.992,16.1113
0.084682052,16.992,16.1097
0.0846833275,16.9921,16.1087
0.0846835675,16.9921,16.1085
0.0846836375,16.9921,16.1084
0.0846847755,16.9922,16.1076
0.0846858275,16.9922,16.1068
0.0846860675,16.9922,16.1066
0.0846861375,16.9922,16.1065
0.0846872755,16.9922,16.1056
0.0846944435,16.9919,16.0999
0.0847190195,16.9907,16.0895
0.0847517875,16.9706,16.0758
0.0847773675,16.9549,16.0842
0.0847773825,16.9549,16.0842
0.0847780785,16.9543,16.0845
0.0847785905,16.9539,16.0848
0.0847798675,16.9528,16.0854
0.0847798825,16.9528,16.0854
0.0847805785,16.9527,16.0855
0.0847810905,16.9529,16.0856
0.084783595,16.9539,16.0844
0.084783615,16.9539,16.0844
0.08478407,16.9541,16.0841
0.084784326,16.9542,16.0839
0.084786095,16.9549,16.0825
0.084786115,16.9549,16.0825
0.08478657,16.9551,16.0822
0.084786826,16.9552,16.082
0.08481856075,16.969,16.0533
0.08487743,16.9496,16.0459
0.084878141,16.9491,16.0462
0.08487993,16.9479,16.0468
0.084880641,16.9479,16.0469
0.0848836575,16.9492,16.0456
0.0848841325,16.9495,16.0452
0.0848861575,16.9504,16.0436
0.0848866325,16.9506,16.0433
0.08491904543,16.9672,16.0126
0.0849774925,16.9539,15.9986
0.0849782035,16.9534,15.9988
0.0849799925,16.9523,15.9993
0.0849807035,16.9522,15.9994
0.08498372,16.9534,15.9979
0.084984195,16.9536,15.9975
0.08498622,16.9545,15.996
0.084986695,16.9547,15.9956
0.085019207,16.9701,15.9651
0.085077555,16.9538,15.9532
0.085078266,16.9533,15.9535
0.085080055,16.9521,15.9541
0.085080766,16.952,15.9542
0.0850837825,16.9532,15.9529
0.0850842575,16.9534,15.9525
0.0850862825,16.9543,15.951
0.0850867575,16.9545,15.9506
0.0851028855,16.9661,15.934
0.0851192695,16.978,15.9138
0.0851520375,16.9847,15.8733
0.0851776175,16.99,15.8583
0.0851776325,16.99,15.8583
0.0851783285,16.9897,15.858
0.0851788405,16.9896,15.8578
0.0851801175,16.9892,15.8572
0.0851801325,16.9892,15.8572
0.0851808285,16.9892,15.8568
0.0851813405,16.9892,15.8564
0.08518378,16.9894,15.8546
0.08518383,16.9894,15.8545
0.085184096,16.9894,15.8543
0.085184128,16.9894,15.8543
0.08518628,16.9895,15.8527
0.08518633,16.9895,15.8526
0.085186596,16.9896,15.8524
0.085186628,16.9896,15.8524
0.0851961,16.9908,15.8444
0.085196228,16.9908,15.8442
0.08521258,16.9937,15.8292
0.08527766,17.0032,15.764
0.085278135,17.003,15.7638
0.08528016,17.0024,15.7627
0.085280635,17.0024,15.7623
0.0852837625,17.0022,15.76
0.0852841425,17.0021,15.7597
0.0852862625,17.002,15.7581
0.0852866425,17.002,15.7578
0.0852960985,17.002,15.7499
0.0853125305,17.0027,15.7354
0.0853777225,17.0024,15.6776
0.0853781975,17.0021,15.6774
0.0853802225,17.0012,15.6766
0.0853806975,17.0011,15.6764
0.085383905,17.0009,15.6741
0.085384221,17.0009,15.6738
0.085386405,17.0008,15.6722
0.085386721,17.0008,15.672
0.085452225,17,15.6186
0.08547782,17,15.5976
0.085479028,16.9999,15.5967
0.08548032,16.9998,15.5958
0.085481528,16.9997,15.5949
0.0854840525,16.9996,15.593
0.0854847635,16.9996,15.5925
0.0854865525,16.9996,15.5912
0.0854872635,16.9995,15.5906
0.08551950565,16.9982,15.5657
0.0855778375,16.9463,15.5846
0.0855781945,16.9458,15.585
0.0855803375,16.9429,15.5874
0.0855806945,16.9425,15.5877
0.08558408,16.944,15.5888
0.085584378,16.9441,15.5887
0.08558658,16.9452,15.5873
0.085586878,16.9454,15.587
0.085619582,16.9683,15.5517
0.08567793,16.9665,15.5232
0.085678641,16.966,15.5233
0.08568043,16.9649,15.5235
0.085681141,16.9648,15.5235
0.0856841575,16.9657,15.5219
0.0856846325,16.9659,15.5215
0.0856866575,16.9665,15.52
0.0856871325,16.9666,15.5197
0.0857196445,16.9829,15.4852
0.0857779925,16.9704,15.4622
0.0857787035,16.9698,15.4625
0.0857804925,16.9684,15.463
0.0857812035,16.9682,15.4631
0.08578422,16.969,15.4617
0.085784695,16.9691,15.4613
0.08578672,16.9696,15.4599
0.085787195,16.9698,15.4595
0.085819707,16.9851,15.4254
0.085878055,16.9695,15.4051
0.085878766,16.9688,15.4054
0.085880555,16.9673,15.4061
0.085881266,16.9671,15.4062
0.0858842825,16.9679,15.405
0.0858847575,16.968,15.4047
0.0858867825,16.9686,15.4032
0.0858872575,16.9687,15.4029
0.0859197695,16.9839,15.3693
0.0859780875,16.967,15.3516
0.0859784445,16.9666,15.3518
0.0859805875,16.9647,15.3528
0.0859809445,16.9644,15.3529
0.08598433,16.9653,15.3519
0.085984628,16.9654,15.3517
0.08598683,16.9661,15.3501
0.085987128,16.9662,15.3499
0.086019832,16.9816,15.3168
0.08607818,16.9632,15.3026
0.086078891,16.9624,15.303
0.08608068,16.9608,15.3039
0.086081391,16.9606,15.3041
0.0860844075,16.9615,15.3033
0.0860848825,16.9617,15.3029
0.0860869075,16.9624,15.3014
0.0860873825,16.9625,15.3011
0.0861198945,16.9694,15.2788
0.0861782425,16.9209,15.3109
0.0861789535,16.9198,15.3119
0.0861807425,16.9174,15.3144
0.0861814535,16.9171,15.3153
0.08618447,16.9193,15.317
0.086184945,16.9196,15.317
0.08618697,16.9211,15.316
0.086187445,16.9215,15.3157
0.08624724448,16.9566,15.2693
0.08627808,16.9669,15.2453
0.08627832,16.967,15.2452
0.08627839,16.967,15.2451
0.086279528,16.9673,15.2443
0.08628058,16.9676,15.2436
0.08628082,16.9676,15.2434
0.08628089,16.9676,15.2433
0.086282028,16.968,15.2425
0.0862843175,16.9686,15.2408
0.0862845525,16.9687,15.2407
0.0862845975,16.9687,15.2406
0.0862852635,16.9689,15.2402
0.0862868175,16.9693,15.239
0.0862870525,16.9694,15.2389
0.0862870975,16.9694,15.2388
0.0862877635,16.9695,15.2384
0.0862913475,16.971,15.2358
0.0863200195,16.9829,15.207
0.0863783675,16.9581,15.2005
0.0863790785,16.9573,15.201
0.0863808675,16.9554,15.2022
0.0863815785,16.9552,15.2026
0.086384595,16.9563,15.2022
0.08638507,16.9565,15.2019
0.08638708,16.9573,15.2004
0.086387378,16.9574,15.2002
0.086420082,16.9739,15.1689
0.0864784,16.9522,15.1638
0.086478757,16.9518,15.164
0.0864809,16.9496,15.1656
0.086481257,16.9492,15.1659
0.0864846425,16.9506,15.1659
0.0864849405,16.9507,15.1657
0.0864870125,16.9516,15.1642
0.0864873925,16.9518,15.1639
0.0865201445,16.9696,15.133
0.0865784625,16.9478,15.1305
0.0865788195,16.9474,15.1308
0.0865809625,16.9452,15.1325
0.0865813195,16.9448,15.1328
0.086584705,16.9463,15.133
0.086585003,16.9464,15.1328
0.086587075,16.9475,15.1313
0.086587455,16.9476,15.131
0.086620207,16.9664,15.1003
0.086678525,16.9446,15.0999
0.086678882,16.9442,15.1002
0.086681025,16.9418,15.1021
0.086681382,16.9415,15.1023
0.0866847675,16.9431,15.1027
0.0866850655,16.9432,15.1026
0.0866871375,16.9443,15.1011
0.0866875175,16.9445,15.1009
0.0867202695,16.964,15.0703
0.0867785875,16.9417,15.072
0.0867789445,16.9413,15.0724
0.0867810875,16.9389,15.0743
0.0867814445,16.9386,15.0746
0.08678483,16.9402,15.0752
0.086785128,16.9404,15.075
0.0867872,16.9415,15.0736
0.08678758,16.9417,15.0734
0.086820332,16.9618,15.0432
0.08687868,16.9388,15.047
0.086879391,16.9379,15.0477
0.08688118,16.9359,15.0494
0.086881891,16.9357,15.05
0.0868849075,16.9374,15.0505
0.0868853825,16.9376,15.0503
0.0868874075,16.9388,15.0489
0.0868878825,16.9391,15.0486
0.0869203945,16.9608,15.0175
0.0869787125,16.9395,15.0197
0.0869790695,16.939,15.0201
0.0869812125,16.9366,15.0222
0.0869815695,16.9362,15.0225
0.086984955,16.9379,15.0233
0.086985253,16.9381,15.0232
0.086987455,16.9394,15.0217
0.086987753,16.9396,15.0215
0.087020457,16.9609,14.9907
0.087078775,16.9384,14.9944
0.087079132,16.938,14.9948
0.087081275,16.9355,14.9969
0.087081632,16.9351,14.9973
0.0870850175,16.9369,14.9982
0.0870853155,16.9371,14.9981
0.0870875175,16.9383,14.9966
0.0870878155,16.9385,14.9964
0.08714697936,16.9658,14.9501
0.087178625,16.9752,14.9254
0.0871788825,16.9753,14.9252
0.0871788925,16.9753,14.9252
0.0871800905,16.9755,14.9243
0.0871811145,16.9757,14.9236
0.0871813825,16.9757,14.9234
0.0871813925,16.9757,14.9234
0.0871825905,16.9759,14.9226
0.0871836145,16.9761,14.9219
0.087185115,16.9764,14.9208
0.08718513,16.9765,14.9208
0.087185826,16.9766,14.9203
0.087186338,16.9767,14.9199
0.087187615,16.9769,14.919
0.08718763,16.9769,14.919
0.087188326,16.9771,14.9185
0.087188838,16.9771,14.9182
0.087278725,16.9868,14.8537
0.087278765,16.9868,14.8537
0.087279095,16.9868,14.8535
0.087279145,16.9868,14.8535
0.087281225,16.987,14.852
0.087281265,16.987,14.852
0.087281595,16.987,14.8518
0.087281645,16.987,14.8517
0.0872849525,16.9873,14.8494
0.0872849725,16.9873,14.8494
0.0872852625,16.9873,14.8492
0.0872853425,16.9873,14.8491
0.0872874525,16.9875,14.8476
0.0872874725,16.9875,14.8476
0.0872877625,16.9875,14.8474
0.0872878425,16.9875,14.8473
0.0872960685,16.9881,14.8412
0.0873042605,16.9885,14.835
0.0873789625,16.9922,14.7804
0.0873789725,16.9922,14.7804
0.0873793195,16.9922,14.7802
0.0873794475,16.9922,14.7801
0.0873814625,16.9922,14.7787
0.0873814725,16.9922,14.7787
0.0873818195,16.9922,14.7784
0.0873819475,16.9922,14.7784
0.087385205,16.9924,14.7761
0.08738521,16.9924,14.7761
0.087385503,16.9924,14.7759
0.087385567,16.9924,14.7758
0.087387705,16.9925,14.7743
0.08738771,16.9925,14.7743
0.087388003,16.9925,14.7741
0.087388067,16.9925,14.774
0.087420707,16.9941,14.7492
0.087479055,17.0061,14.6907
0.087479766,17.006,14.6902
0.087481555,17.0057,14.689
0.087482266,17.0056,14.6885
0.0874852825,17.0054,14.6864
0.0874857575,17.0053,14.6861
0.0874877825,17.0051,14.6847
0.0874882575,17.0051,14.6843
0.0875788925,17.0015,14.6151
0.0875792025,17.0015,14.6149
0.0875813925,17.0013,14.6134
0.0875817025,17.0012,14.6132
0.08758513,17.0011,14.6109
0.08758541,17.0011,14.6107
0.08758763,17.001,14.6091
0.08758791,17.001,14.6089
0.08759216,17.0005,14.6061
0.087679145,16.9997,14.54
0.087679443,16.9997,14.5398
0.087681645,16.9995,14.5383
0.087681943,16.9995,14.5381
0.0876853425,16.9994,14.5358
0.0876856585,16.9994,14.5355
0.0876878425,16.9993,14.534
0.0876881585,16.9993,14.5338
0.0877536625,16.9988,14.485
0.0877792575,16.9977,14.4671
0.0877804655,16.9977,14.4663
0.0877817575,16.9976,14.4654
0.0877829655,16.9976,14.4646
0.08778549,16.9975,14.4628
0.087786201,16.9975,14.4624
0.08778799,16.9975,14.4611
0.087788701,16.9975,14.4606
0.0878791,16.9957,14.3967
0.08787947,16.9957,14.3965
0.0878816,16.9956,14.3951
0.08788197,16.9956,14.3948
0.0878853275,16.9956,14.3925
0.0878856375,16.9956,14.3923
0.0878878275,16.9956,14.3908
0.0878881375,16.9956,14.3906
0.0878964435,16.9954,14.385
0.0879793375,16.9975,14.323
0.0879796945,16.9975,14.3227
0.0879818375,16.9973,14.3213
0.0879821945,16.9973,14.3211
0.08798541,16.9973,14.3189
0.08798578,16.9973,14.3187
0.08798791,16.9973,14.3172
0.08798828,16.9973,14.317
0.088004698,16.9968,14.3056
0.08807941,16.9968,14.2514
0.088079885,16.9968,14.2511
0.08808191,16.9967,14.2498
0.088082385,16.9967,14.2495
0.0880856475,16.9967,14.2472
0.0880860045,16.9966,14.247
0.0880881475,16.9966,14.2455
0.0880885045,16.9966,14.2453
0.08817925012,16.9977,14.1789
0.08817927862,16.9977,14.1788
0.0881795775,16.9978,14.1786
0.0881817675,16.9976,14.1772
0.0881820775,16.9976,14.177
0.0881836635,16.9976,14.1759
0.08818574,16.9975,14.1745
0.088186451,16.9975,14.1741
0.08818824,16.9975,14.1729
0.088188951,16.9975,14.1724
0.08827931332,16.9982,14.1064
0.08827941311,16.9982,14.1063
0.08827977,16.9982,14.1061
0.08828189,16.998,14.1047
0.08828227,16.998,14.1045
0.0882855625,16.9979,14.1023
0.0882858275,16.9979,14.1021
0.0882880495,16.9979,14.1006
0.0882883275,16.9979,14.1004
0.0882905495,16.9977,14.099
0.0883795325,16.998,14.0348
0.0883798485,16.998,14.0346
0.0883820325,16.9978,14.0332
0.0883823485,16.9978,14.033
0.08838563,16.9977,14.0308
0.08838591,16.9977,14.0307
0.08838813,16.9977,14.0292
0.08838841,16.9977,14.029
0.08839266,16.9973,14.0263
0.08847944512,16.9978,13.9641
0.088479695,16.9978,13.9639
0.088480903,16.9977,13.9631
0.088482195,16.9976,13.9623
0.088482955,16.9976,13.9618
0.0884858925,16.9975,13.9599
0.0884861905,16.9975,13.9597
0.0884883925,16.9975,13.9582
0.0884886905,16.9975,13.958
0.0885795,16.9939,13.8992
0.0885797675,16.9939,13.899
0.0885819895,16.9938,13.8976
0.0885822675,16.9938,13.8974
0.0885844895,16.9939,13.8959
0.088586005,16.9939,13.8949
0.088587213,16.9939,13.8941
0.088588505,16.994,13.8933
0.088589713,16.9939,13.8925
0.08867964,16.9959,13.8296
0.08868002,16.9959,13.8294
0.08868214,16.9958,13.8281
0.08868252,16.9958,13.8278
0.0886858125,16.9958,13.8256
0.0886860775,16.9958,13.8255
0.0886882995,16.9958,13.824
0.0886885775,16.9958,13.8238
0.0886907995,16.9957,13.8224
0.0887797825,16.9896,13.7704
0.0887800985,16.9896,13.7702
0.0887822825,16.9895,13.769
0.0887825985,16.9895,13.7688
0.08878588,16.9897,13.7666
0.08878616,16.9897,13.7665
0.08878838,16.9899,13.765
0.08878866,16.9899,13.7648
0.08879291,16.9898,13.7623
0.088879895,16.9851,13.7147
0.088880193,16.985,13.7145
0.088882395,16.9849,13.7134
0.088882693,16.9849,13.7132
0.0888859525,16.9852,13.7111
0.0888862625,16.9853,13.7109
0.0888884525,16.9855,13.7095
0.0888887625,16.9856,13.7093
0.0888970685,16.9858,13.7043
0.0889799625,16.9923,13.6466
0.0889803195,16.9922,13.6464
0.0889824625,16.9922,13.645
0.0889828195,16.9922,13.6448
0.088986205,16.9924,13.6426
0.088986503,16.9924,13.6424
0.088988705,16.9925,13.641
0.088989003,16.9925,13.6408
0.0890798125,16.9861,13.5913
0.08908008,16.9861,13.5912
0.089082302,16.9858,13.5902
0.08908258,16.9858,13.59
0.089083234,16.9858,13.5896
0.0890861375,16.9861,13.5878
0.0890865175,16.9862,13.5875
0.0890886375,16.9864,13.5861
0.0890890175,16.9864,13.5859
0.0891217695,16.9871,13.5661
0.0891801175,16.9868,13.5322
0.0891808285,16.9867,13.5318
0.0891826175,16.9866,13.5309
0.0891829925,16.9866,13.5307
0.08918614,16.9869,13.5286
0.08918645,16.9869,13.5284
0.08918864,16.9871,13.527
0.08918895,16.9872,13.5268
0.089197256,16.9871,13.522
0.08928015,16.9894,13.4701
0.089280507,16.9894,13.4699
0.08928265,16.9893,13.4686
0.089283007,16.9893,13.4684
0.0892862225,16.9895,13.4664
0.0892865925,16.9896,13.4661
0.0892887225,16.9897,13.4648
0.0892890925,16.9897,13.4645
0.0893055105,16.9885,13.4559
0.0893802225,16.9699,13.4363
0.0893806975,16.9697,13.4363
0.0893827225,16.969,13.4362
0.0893831975,16.969,13.4361
0.08938646,16.9698,13.4344
0.089386817,16.9699,13.4342
0.08938896,16.9704,13.4328
0.089389317,16.9705,13.4326
0.089421957,16.9716,13.4176
0.089480305,16.9606,13.407
0.089481016,16.9604,13.407
0.089482805,16.9599,13.4069
0.089483516,16.9599,13.4068
0.0894865325,16.9609,13.4053
0.0894870075,16.9611,13.405
0.0894890325,16.9618,13.4037
0.0894895075,16.962,13.4034
0.0895220195,16.9652,13.3888
0.0895803675,16.9557,13.3799
0.0895810785,16.9555,13.3799
0.0895828675,16.9551,13.3799
0.0895835785,16.9551,13.3799
0.089586595,16.9563,13.3783
0.08958707,16.9565,13.378
0.089589095,16.9573,13.3767
0.08958957,16.9574,13.3764
0.089622082,16.9629,13.3608
0.08968043,16.9584,13.347
0.089681141,16.9582,13.3469
0.08968293,16.9579,13.3468
0.089683641,16.9579,13.3466
0.0896866575,16.959,13.345
0.0896871325,16.9592,13.3447
0.0896891575,16.9599,13.3434
0.0896896325,16.9601,13.3431
0.0897221445,16.9633,13.3293
0.0897804925,16.9515,13.3247
0.0897812035,16.9513,13.3247
0.0897829925,16.9507,13.325
0.0897837035,16.9507,13.325
0.08978672,16.952,13.3236
0.089787195,16.9522,13.3233
0.08978922,16.9531,13.322
0.089789695,16.9533,13.3217
0.089822207,16.9612,13.3065
0.089854975,16.9618,13.2911
0.089880555,16.9623,13.2846
0.08988057,16.9623,13.2846
0.089881266,16.9622,13.2845
0.089881778,16.9622,13.2844
0.089883055,16.962,13.2841
0.08988307,16.962,13.2841
0.089883766,16.9621,13.2839
0.089884278,16.9622,13.2837
0.0898867675,16.9631,13.2822
0.0898867725,16.9631,13.2822
0.0898870655,16.9631,13.282
0.0898871295,16.9632,13.282
0.0898892675,16.9639,13.2806
0.0898892725,16.9639,13.2806
0.0898895655,16.964,13.2804
0.0898896295,16.964,13.2804
0.0899222695,16.9687,13.2637
0.0899806175,16.9653,13.2452
0.0899813285,16.9651,13.2451
0.0899831175,16.9647,13.2448
0.0899838285,16.9648,13.2446
0.08998683,16.9657,13.2429
0.089987128,16.9658,13.2428
0.08998933,16.9664,13.2414
0.089989628,16.9665,13.2412
0.090022332,16.9701,13.2249
0.09008068,16.9638,13.2095
0.090081391,16.9636,13.2094
0.09008318,16.9631,13.2093
0.090083891,16.9631,13.2092
0.0900869075,16.9641,13.2076
0.0900873825,16.9642,13.2073
0.0900894075,16.9649,13.206
0.0900898825,16.965,13.2057
0.0901223945,16.9656,13.1935
0.0901807425,16.9454,13.1988
0.0901814535,16.945,13.199
0.0901832425,16.9441,13.1997
0.0901839535,16.9441,13.1999
0.09018697,16.9455,13.199
0.090187445,16.9458,13.1987
0.09018947,16.9468,13.1975
0.090189945,16.947,13.1972
0.090222457,16.9538,13.1837
0.090280805,16.9464,13.1792
0.090281516,16.9462,13.1793
0.090283305,16.9456,13.1796
0.090284016,16.9457,13.1796
0.0902870325,16.9471,13.1783
0.0902875075,16.9473,13.178
0.0902895325,16.9483,13.1768
0.0902900075,16.9485,13.1765
0.0903225195,16.9564,13.1613
0.0903808675,16.952,13.1514
0.0903815785,16.9518,13.1515
0.0903833675,16.9513,13.1516
0.0903840785,16.9514,13.1516
0.090387095,16.9526,13.1501
0.09038757,16.9528,13.1498
0.090389595,16.9537,13.1486
0.09039007,16.9539,13.1483
0.090422582,16.9593,13.1342
0.09048093,16.9536,13.1246
0.090481641,16.9534,13.1246
